"scenario","revision","run","temperature","cold_verification","timestamp_utc","endpoint","duration_ms","status","result_count","request_id","client_api_residual_ms","api_to_ml_ms","api_ml_transport_ms","ml_model_wait_ms","ml_embedding_ms","ml_db_connect_ms","ml_db_query_ms","ml_rerank_ms","ml_total_ms","gemini_ms","ml_model_load_ms","error_type"
"paired-after-scale-zero","benefit-api-pl2a-8577c94","1","cold_candidate","pending_revision_log","2026-07-21T13:51:00.3135225+00:00","/api/policies/recommend","37385.248","200","5","007d4c04-afb7-4843-834f-adef853cb3b5","5236.6939999999995","32148.554","2167.313","25345.674","2463.51","1190.725","980.572","0","29981.241",,"25381.032",
"paired-after-scale-zero","benefit-api-pl2a-8577c94","2","warm","not_applicable","2026-07-21T13:51:01.0944907+00:00","/api/policies/recommend","775.4","200","5","bd66ce01-ddb7-4763-ad83-a89b85770401","29.134000000000015","746.266","17.568","0.009","69.882","432.54","225.461","0","728.698",,"25381.032",
