"scenario","revision","run","temperature","cold_verification","timestamp_utc","endpoint","duration_ms","status","result_count","request_id","client_api_residual_ms","api_to_ml_ms","api_ml_transport_ms","ml_model_wait_ms","ml_embedding_ms","ml_db_connect_ms","ml_db_query_ms","ml_rerank_ms","ml_total_ms","gemini_ms","ml_model_load_ms","error_type"
"paired-before-scale-zero","benefit-api-pl2b-8577c94","1","cold_candidate","pending_revision_log","2026-07-21T13:51:03.7986413+00:00","/api/policies/recommend","39324.449","200","5","b8fb6982-b6e8-4ca6-8ff1-43cf3083f5bd","8326.963","30997.486","2358.63","25801.542","2111.331","500.089","225.375","0","28638.856",,"25897.345",
"paired-before-scale-zero","benefit-api-pl2b-8577c94","2","warm","not_applicable","2026-07-21T13:51:04.6132052+00:00","/api/policies/recommend","806.194","200","5","16290e2c-67fa-45f8-8572-2039955eac83","29.899999999999977","776.294","19.361","0.01","86.887","437.51","231.928","0","756.933",,"25897.345",
